date,ticker,Open,High,Low,Close,Close_filled,Volume,Adj_Close,avg_sentiment_vader,tweet_count,weighted_score_vader
2020-03-02,AAPL,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,74.70249938964844,341397200.0,72.95028686523438,0.27958148193580135,27,7.548700012266636
2020-03-03,AAPL,75.9175033569336,76.0,71.44999694824219,72.33000183105469,72.33000183105469,319475600.0,70.6334457397461,0.0639833298822244,12,0.7677999585866928
2020-03-04,AAPL,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,75.68499755859375,219178400.0,73.90974426269531,0.020824995823204517,8,0.16659996658563614
2020-03-05,AAPL,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,73.2300033569336,187572800.0,71.5123291015625,0.039144441899326116,9,0.352299977093935
2020-03-06,AAPL,70.5,72.70500183105469,70.30750274658203,72.25749969482422,72.25749969482422,226176800.0,70.56263732910156,0.056871426956994195,7,0.39809998869895935
2020-03-09,AAPL,65.9375,69.52249908447266,65.75,66.5425033569336,66.5425033569336,286744800.0,64.98170471191406,0.15397143363952637,7,1.0778000354766846
2020-03-10,AAPL,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,71.33499908447266,285290000.0,69.66177368164062,-0.1453428566455841,7,-1.0173999965190887
2020-03-11,AAPL,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,68.85749816894531,255598800.0,67.24238586425781,0.041219998896121976,5,0.2060999944806099
2020-03-12,AAPL,63.98500061035156,67.5,62.0,62.057498931884766,62.057498931884766,418474000.0,60.60187911987305,0.12011428390230451,7,0.8407999873161316
2020-03-13,AAPL,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,69.49250030517578,370732000.0,67.86248016357422,-0.023600007806505476,7,-0.16520005464553833
2020-03-16,AAPL,60.48749923706055,64.7699966430664,60.0,60.5525016784668,60.5525016784668,322423600.0,59.13219451904297,-0.15415714148964202,14,-2.158199980854988
2020-03-17,AAPL,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,63.21500015258789,324056000.0,61.73223876953125,0.12046999670565128,10,1.2046999670565128
2020-03-18,AAPL,59.942501068115234,62.5,59.279998779296875,61.66749954223633,61.66749954223633,300233600.0,60.22104263305664,0.18224443743626276,9,1.640199936926365
2020-03-19,AAPL,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,61.19499969482422,271857200.0,59.75962448120117,0.07189999520778656,5,0.3594999760389328
2020-03-20,AAPL,61.79499816894531,62.95750045776367,57.0,57.310001373291016,57.310001373291016,401693200.0,55.96574401855469,-0.11255999505519867,5,-0.5627999752759933
2020-03-23,AAPL,57.02000045776367,57.125,53.15250015258789,56.092498779296875,56.092498779296875,336752800.0,54.77680206298828,0.12532499432563782,4,0.5012999773025513
2020-03-24,AAPL,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,61.720001220703125,287531200.0,60.272300720214844,0.23828333367904028,6,1.4297000020742416
2020-03-25,AAPL,62.6875,64.5625,61.07500076293945,61.380001068115234,61.380001068115234,303602000.0,59.940284729003906,0.18547499924898148,4,0.7418999969959259
2020-03-26,AAPL,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,64.61000061035156,252087200.0,63.09452819824219,0.14777499856427312,8,1.182199988514185
2020-03-27,AAPL,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,61.935001373291016,204216800.0,60.48225784301758,-0.1551499975224336,6,-0.9308999851346016
2020-03-30,AAPL,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,63.70249938964844,167976400.0,62.208309173583984,-0.017799995839595795,6,-0.10679997503757477
2020-03-31,AAPL,63.900001525878906,65.62249755859375,63.0,63.5724983215332,63.5724983215332,197002000.0,62.081363677978516,0.09833333889643352,3,0.29500001668930054
2020-04-01,AAPL,61.625,62.18000030517578,59.782501220703125,60.227500915527344,60.227500915527344,176218400.0,58.8148193359375,-0.2317999949057897,3,-0.6953999847173691
2020-04-02,AAPL,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,61.23249816894531,165934000.0,59.79623794555664,-0.07969999872148037,4,-0.3187999948859215
2020-04-03,AAPL,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,60.352500915527344,129880000.0,58.9368896484375,0.0,1,0.0
2020-04-06,AAPL,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,65.61750030517578,201820400.0,64.07838439941406,0.3612000048160553,1,0.3612000048160553
2020-04-07,AAPL,67.69999694824219,67.92500305175781,64.75,64.85749816894531,64.85749816894531,202887200.0,63.33620834350586,-0.20972000062465668,5,-1.0486000031232834
2020-04-08,AAPL,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,66.51750183105469,168895200.0,64.95726776123047,0.00726667046546936,3,0.02180001139640808
2020-04-09,AAPL,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,66.99749755859375,161834800.0,65.426025390625,0.22020000219345093,2,0.44040000438690186
2020-04-13,AAPL,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,68.3125,131022800.0,66.71016693115234,0.21074999868869781,2,0.42149999737739563
2020-04-14,AAPL,70.0,72.0625,69.51249694824219,71.76249694824219,71.76249694824219,194994800.0,70.0792465209961,0.21330000460147858,2,0.42660000920295715
2020-04-15,AAPL,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,71.10749816894531,131154400.0,69.43960571289062,0.5422999858856201,1,0.5422999858856201
2020-04-16,AAPL,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,71.67250061035156,157125200.0,69.99134826660156,0.09544999897480011,4,0.38179999589920044
2020-04-17,AAPL,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,70.69999694824219,215250000.0,69.04167175292969,0.3063249960541725,4,1.22529998421669
2020-04-20,AAPL,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,69.23249816894531,130015200.0,67.60859680175781,0.0,1,0.0
2020-04-21,AAPL,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,67.09249877929688,180991600.0,65.51878356933594,-0.10845999717712403,5,-0.5422999858856201
2020-04-22,AAPL,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,69.0250015258789,116862400.0,67.40596771240234,-0.0013000000035390258,1,-0.0013000000035390258
2020-04-23,AAPL,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,68.75749969482422,124814400.0,67.14474487304688,0.0,0,0.0
2020-04-24,AAPL,69.30000305175781,70.75250244140625,69.25,70.74250030517578,70.74250030517578,126161200.0,69.08317565917969,0.17000000178813934,2,0.3400000035762787
2020-04-27,AAPL,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,70.7925033569336,117087600.0,69.13200378417969,0.0,0,0.0
2020-04-28,AAPL,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,69.6449966430664,112004800.0,68.01141357421875,0.0,0,0.0
2020-04-29,AAPL,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,71.93250274658203,137280800.0,70.2452621459961,0.0,1,0.0
2020-04-30,AAPL,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,73.44999694824219,183064000.0,71.72715759277344,0.2781399965286255,5,1.3906999826431274
2020-05-01,AAPL,71.5625,74.75,71.4625015258789,72.26750183105469,72.26750183105469,240616800.0,70.5724105834961,0.2859500050544739,2,0.5719000101089478
2020-05-04,AAPL,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,73.29000091552734,133568000.0,71.5709457397461,0.0,0,0.0
2020-05-05,AAPL,73.76499938964844,75.25,73.61499786376953,74.38999938964844,74.38999938964844,147751200.0,72.64511108398438,0.0,1,0.0
2020-05-06,AAPL,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,75.15750122070312,142333600.0,73.39461517333984,0.0,1,0.0
2020-05-07,AAPL,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,75.93499755859375,115215200.0,74.15386962890625,0.10270000249147415,1,0.10270000249147415
2020-05-08,AAPL,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,77.53250122070312,133838400.0,75.91886138916016,0.10114999860525131,2,0.20229999721050262
2020-05-11,AAPL,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,78.75250244140625,145946400.0,77.11347961425781,0.0,1,0.0
2020-05-12,AAPL,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,77.85250091552734,162301200.0,76.23219299316406,0.03442499786615372,4,0.13769999146461487
2020-05-13,AAPL,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,76.9124984741211,200622400.0,75.3117904663086,0.30587142280169893,7,2.1410999596118927
2020-05-14,AAPL,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,77.38500213623047,158929200.0,75.77444458007812,0.15937999486923218,5,0.7968999743461609
2020-05-15,AAPL,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,76.92749786376953,166348400.0,75.32645416259766,-0.01720000058412552,3,-0.051600001752376556
2020-05-18,AAPL,78.2925033569336,79.125,77.58000183105469,78.73999786376953,78.73999786376953,135178400.0,77.10123443603516,0.0,1,0.0
2020-05-19,AAPL,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,78.28500366210938,101729600.0,76.65570831298828,0.0,0,0.0
2020-05-20,AAPL,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,79.80750274658203,111504800.0,78.14653015136719,0.3422999903559685,2,0.684599980711937
2020-05-21,AAPL,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,79.2125015258789,102688800.0,77.56390380859375,0.21074999868869781,2,0.42149999737739563
2020-05-22,AAPL,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,79.72250366210938,81803200.0,78.06330108642578,0.0,0,0.0
2020-05-26,AAPL,80.875,81.05999755859375,79.125,79.18250274658203,79.18250274658203,125522000.0,77.53453063964844,0.19839999824762344,3,0.5951999947428703
2020-05-27,AAPL,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,79.52749633789062,112945200.0,77.87235260009766,0.05516666422287623,6,0.3309999853372574
2020-05-28,AAPL,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,79.5625,133560800.0,77.90662384033203,0.0,0,0.0
2020-05-29,AAPL,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,79.48500061035156,153532400.0,77.83071899414062,0.0,0,0.0
2020-06-01,AAPL,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80.4625015258789,80791200.0,78.78789520263672,0.39184999465942383,2,0.7836999893188477
2020-06-02,AAPL,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,80.83499908447266,87642800.0,79.15264129638672,0.0,0,0.0
2020-06-03,AAPL,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,81.27999877929688,104491200.0,79.58837890625,0.0,0,0.0
2020-06-04,AAPL,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,80.58000183105469,87560400.0,78.9029312133789,-0.42149999737739563,1,-0.42149999737739563
2020-06-05,AAPL,80.8375015258789,82.9375,80.80750274658203,82.875,82.875,137250400.0,81.15016174316406,-0.27320000529289246,1,-0.27320000529289246
2020-06-08,AAPL,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,83.36499786376953,95654400.0,81.62997436523438,0.0,1,0.0
2020-06-09,AAPL,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,85.99749755859375,147712400.0,84.20769500732422,0.0,1,0.0
2020-06-10,AAPL,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,88.20999908447266,166651600.0,86.37413787841797,0.3181999921798706,1,0.3181999921798706
2020-06-11,AAPL,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,83.9749984741211,201662400.0,82.227294921875,-0.08474999666213989,2,-0.16949999332427979
2020-06-12,AAPL,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,84.69999694824219,200146000.0,82.93720245361328,-0.015950001776218414,6,-0.09570001065731049
2020-06-15,AAPL,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,85.74749755859375,138808800.0,83.96288299560547,0.44040000438690186,1,0.44040000438690186
2020-06-16,AAPL,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,88.0199966430664,165428800.0,86.1880874633789,0.0,0,0.0
2020-06-17,AAPL,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,87.89749908447266,114406400.0,86.06815338134766,0.025600001215934753,5,0.12800000607967377
2020-06-18,AAPL,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,87.93250274658203,96820400.0,86.10242462158203,0.07229999452829361,4,0.28919997811317444
2020-06-19,AAPL,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,87.43000030517578,264476000.0,85.61039733886719,0.2035285702773503,7,1.424699991941452
2020-06-22,AAPL,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,89.71749877929688,135445200.0,87.85026550292969,0.07686666647593181,3,0.2305999994277954
2020-06-23,AAPL,91.0,93.09500122070312,90.56749725341797,91.63249969482422,91.63249969482422,212155600.0,89.72541046142578,0.03120000163714091,6,0.18720000982284546
2020-06-24,AAPL,91.25,92.19750213623047,89.62999725341797,90.01499938964844,90.01499938964844,192623200.0,88.14158630371094,-0.1563400000333786,5,-0.781700000166893
2020-06-25,AAPL,90.17500305175781,91.25,89.39250183105469,91.20999908447266,91.20999908447266,137522400.0,89.31171417236328,0.0016750022768974304,4,0.006700009107589722
2020-06-26,AAPL,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,88.40750122070312,205256800.0,86.56752014160156,0.5903500020503998,2,1.1807000041007996
2020-06-29,AAPL,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,90.44499969482422,130646000.0,88.5626220703125,0.09759999811649323,2,0.19519999623298645
2020-06-30,AAPL,90.0199966430664,91.49500274658203,90.0,91.19999694824219,91.19999694824219,140223200.0,89.30191802978516,0.1381600022315979,5,0.6908000111579895
2020-07-01,AAPL,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,91.02749633789062,110737200.0,89.13298797607422,0.0,0,0.0
2020-07-02,AAPL,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,91.02749633789062,114041600.0,89.13298797607422,0.574999988079071,2,1.149999976158142
2020-07-06,AAPL,92.5,93.94499969482422,92.46749877929688,93.4625015258789,93.4625015258789,118655600.0,91.517333984375,0.0,0,0.0
2020-07-07,AAPL,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,93.17250061035156,112424400.0,91.23335266113281,0.0,0,0.0
2020-07-08,AAPL,94.18000030517578,95.375,94.08999633789062,95.34249877929688,95.34249877929688,117092000.0,93.35820007324219,0.2356166628499826,6,1.4136999770998955
2020-07-09,AAPL,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,95.75250244140625,125642800.0,93.7596664428711,0.31076666961113614,3,0.9323000088334084
2020-07-10,AAPL,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,95.91999816894531,90257200.0,93.9236831665039,0.0,0,0.0
2020-07-13,AAPL,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,95.47750091552734,191649200.0,93.49039459228516,0.30240000039339066,2,0.6048000007867813
2020-07-14,AAPL,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,97.05750274658203,170989200.0,95.03752136230469,-0.14059999585151672,1,-0.14059999585151672
2020-07-15,AAPL,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,97.7249984741211,153198000.0,95.69110870361328,0.37857500091195107,4,1.5143000036478043
2020-07-16,AAPL,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,96.52249908447266,110577600.0,94.5136489868164,0.0,0,0.0
2020-07-17,AAPL,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,96.32749938964844,92186800.0,94.32268524169922,0.23744999803602695,2,0.4748999960720539
2020-07-20,AAPL,96.4175033569336,98.5,96.0625,98.35749816894531,98.35749816894531,90318000.0,96.31044006347656,0.0,4,0.0
2020-07-21,AAPL,99.17250061035156,99.25,96.74250030517578,97.0,97.0,103433200.0,94.98120880126953,-0.16259999573230743,2,-0.32519999146461487
2020-07-22,AAPL,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,97.27249908447266,89001600.0,95.2480239868164,0.0,1,0.0
2020-07-23,AAPL,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,92.84500122070312,197004400.0,90.91268157958984,-0.09520000219345093,4,-0.3808000087738037
2020-07-24,AAPL,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,92.61499786376953,185438800.0,90.68746185302734,0.30709999799728394,1,0.30709999799728394
2020-07-27,AAPL,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,94.80999755859375,121214000.0,92.83678436279297,-0.017399996519088745,2,-0.03479999303817749
2020-07-28,AAPL,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,93.25250244140625,103625600.0,91.31171417236328,0.15693333745002747,3,0.4708000123500824
2020-07-29,AAPL,93.75,95.2300033569336,93.7125015258789,95.04000091552734,95.04000091552734,90329200.0,93.06200408935547,0.015150010585784912,2,0.030300021171569824
2020-07-30,AAPL,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,96.19000244140625,158130000.0,94.18806457519531,0.3471449974924326,20,6.942899949848652
2020-07-31,AAPL,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,106.26000213623047,374336800.0,104.04849243164062,0.30321052709692403,19,5.7610000148415565
2020-08-03,AAPL,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,108.9375,308151200.0,106.67024993896484,0.1357461537879247,13,1.7646999992430212
2020-08-04,AAPL,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,109.66500091552734,173071600.0,107.38262176513672,0.2157285703080041,7,1.5100999921560287
2020-08-05,AAPL,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,110.0625,121776800.0,107.77184295654297,0.21997500211000443,4,0.8799000084400177
2020-08-06,AAPL,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,113.90249633789062,202428800.0,111.53192138671875,0.07098888667921226,18,1.2777999602258205
2020-08-07,AAPL,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,111.11250305175781,198045600.0,108.99616241455078,0.33790000677108767,5,1.6895000338554382
2020-08-10,AAPL,112.5999984741211,113.7750015258789,110.0,112.72750091552734,112.72750091552734,212403600.0,110.58039855957031,0.04564166565736135,12,0.5476999878883362
2020-08-11,AAPL,111.97000122070312,112.48249816894531,109.10749816894531,109.375,109.375,187902400.0,107.29175567626953,0.07523333529631297,6,0.4514000117778778
2020-08-12,AAPL,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,113.01000213623047,165598000.0,110.85751342773438,0.3298499882221222,2,0.6596999764442444
2020-08-13,AAPL,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,115.01000213623047,210082000.0,112.81941986083984,0.10219000056385993,20,2.043800011277199
2020-08-14,AAPL,114.83000183105469,115.0,113.04499816894531,114.90750122070312,114.90750122070312,165565200.0,112.7188720703125,0.2718750014901161,8,2.175000011920929
2020-08-17,AAPL,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,114.60749816894531,119561600.0,112.42457580566406,0.2764500081539154,2,0.5529000163078308
2020-08-18,AAPL,114.35250091552734,116.0,114.00749969482422,115.5625,115.5625,105633600.0,113.36139678955078,-0.11001428536006383,7,-0.7700999975204468
2020-08-19,AAPL,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,115.7074966430664,145538000.0,113.50362396240234,-0.1816750019788742,4,-0.7267000079154968
2020-08-20,AAPL,115.75,118.39250183105469,115.73249816894531,118.2750015258789,118.2750015258789,126907200.0,116.02222442626953,0.30520908669991925,11,3.357299953699112
2020-08-21,AAPL,119.26249694824219,124.86750030517578,119.25,124.37000274658203,124.37000274658203,338054800.0,122.00115203857422,0.20835769205139235,26,5.417299993336201
2020-08-24,AAPL,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,125.85749816894531,345937600.0,123.4603042602539,0.23794666826725006,30,7.138400048017502
2020-08-25,AAPL,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,124.82499694824219,211495600.0,122.44747161865234,0.04989444464445114,18,0.8981000036001205
2020-08-26,AAPL,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,126.52249908447266,163022400.0,124.1126708984375,0.24769999583562216,3,0.7430999875068665
2020-08-27,AAPL,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,125.01000213623047,155552400.0,122.62895202636719,0.1890733356277148,15,2.836100034415722
2020-08-28,AAPL,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,124.80750274658203,187630000.0,122.43031311035156,0.17238333200414976,6,1.0342999920248985
